id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
2446384,Ravenna Daylight Basement Suite,12509177,Susan And Joel,Other neighborhoods,Ravenna,47.68075,-122.30351,Private room,60,1,46,2019-02-08,1.44,1,31
2459519,Panoramic Views of Lakes and Mountains,12575330,Megan,Capitol Hill,Portage Bay,47.64575,-122.31858,Entire home/apt,700,3,34,2018-12-31,0.71,1,284
2471659,"Charming, split-level 1BD retreat",2824920,Gerrit & Ann,Rainier Valley,Columbia City,47.55377,-122.28368,Entire home/apt,85,2,266,2019-03-08,4.77,1,307
2474569,Elvis would have slept here,12657870,Robert,Other neighborhoods,Broadview,47.73083,-122.35559,Private room,65,1,51,2018-12-28,0.89,1,365
2481189,Queen Anne - Cozy 3 BD View/Parking,12693172,Laura & Peter,Queen Anne,East Queen Anne,47.6363,-122.34783,Entire home/apt,250,2,104,2018-09-09,1.71,1,224
2481869,Airy + Bright Queen Anne Cottage,5177328,Andrea,Queen Anne,West Queen Anne,47.63901,-122.36532,Entire home/apt,149,1,156,2019-01-11,2.64,6,31
2486612,"Quiet Second Floor ""Zen"" Apartment",6433045,Genjo,Beacon Hill,North Beacon Hill,47.57314,-122.31055,Entire home/apt,100,1,251,2019-01-12,4.11,1,243
2489339,Quiet Couples Getaway W/ Free Parking,74305,Seattle Oasis,Downtown,Belltown,47.61345,-122.34752,Entire home/apt,115,2,72,2018-11-05,1.22,43,18
2492143,"Large bedroom with kitchen, bath & private entry",512103,Mari,Magnolia,Southeast Magnolia,47.64819,-122.38911,Private room,95,2,48,2018-10-05,0.79,1,364
2493658,Airy + Bright Queen Anne Apartment,5177328,Andrea,Queen Anne,West Queen Anne,47.63749,-122.36689,Entire home/apt,125,3,113,2018-02-23,1.90,6,0
2500188,Walking distance from it all...,12796487,Shannon,Capitol Hill,Stevens,47.61714,-122.30959,Private room,110,2,57,2018-12-12,0.95,5,182
2508065,West Seattle Highland Park Hideaway,12836602,Fritz & Jody,Delridge,Highland Park,47.51882,-122.3526,Entire home/apt,129,2,5,2014-09-02,0.09,1,0
2516391,Lake Union View City Cabin,2033580,Anthony,Cascade,Eastlake,47.64482,-122.32749,Entire home/apt,155,2,162,2019-03-09,2.78,3,39
2520890,Passiflora Garden Guest Room,12905845,Amie,Rainier Valley,Mount Baker,47.56577,-122.28501,Entire home/apt,85,2,89,2019-02-17,1.52,1,163
2522091,Apartment Ocean and Mountain Views,12913415,Michelle,West Seattle,North Admiral,47.58676,-122.39198,Entire home/apt,175,3,97,2019-01-25,1.61,1,328
2526129,Central Seattle Home + Garden,12935059,Suzanne,Central Area,Minor,47.61191,-122.30335,Entire home/apt,250,3,10,2017-07-16,0.18,1,0
2536507,Contemporary Studio Oasis only Steps from Alki Beach,5570855,Marian,West Seattle,North Admiral,47.58274,-122.39808,Entire home/apt,79,2,343,2019-03-03,5.69,1,273
2540201,Ravenna 2 bedroom,12263972,Gabriel,Other neighborhoods,Roosevelt,47.6759,-122.31441,Entire home/apt,41,4,0,,,1,0
2556794,West Seattle Guest House,8266794,Mike,Delridge,Riverview,47.54558,-122.35817,Entire home/apt,45,20,16,2019-01-22,0.32,1,9
2557712,Sweet Craftsman (ENTIRE HOME) on Phinney Ridge,10955929,Tobin,Other neighborhoods,Phinney Ridge,47.67096,-122.35643,Entire home/apt,225,4,54,2018-09-04,0.99,1,94
2578855,Cozy Suite in Even Cozier Location!,5507715,Stephanie,Other neighborhoods,Greenwood,47.68584,-122.3504,Entire home/apt,95,2,265,2019-03-05,4.43,1,263
2584354,Cozy home for world travelers,12651381,Lisa,Central Area,Madrona,47.61649,-122.29402,Entire home/apt,125,2,30,2018-09-03,0.50,1,0
2586350,Seattle Home Close to Light Rail,2536735,Akiko,Rainier Valley,Brighton,47.53899,-122.27799,Entire home/apt,95,2,144,2019-02-01,2.49,1,314
2586642,Charming 2 bedroom Getaway in Queen Anne,1452570,Emily,Interbay,Interbay,47.64236,-122.37751,Entire home/apt,150,2,62,2018-11-12,1.07,3,102
2593176,Spring Street Center Room 4,8932486,Paul,Central Area,Minor,47.61111,-122.31196,Private room,63,1,227,2019-03-02,3.75,4,305
2593263,Spring Street Center Room 2,8932486,Paul,Central Area,Minor,47.61067,-122.31255,Private room,70,1,218,2019-03-02,3.68,4,323
2612399,Studio Loft Garden Cottage,4485958,Phil And Andrea,Central Area,Madrona,47.60917,-122.29503,Entire home/apt,76,3,270,2019-02-25,4.61,2,305
2614238,Mid Century Lakefront Condo,13386991,Kelly,Central Area,Leschi,47.5949,-122.28746,Entire home/apt,79,30,10,2018-09-30,0.17,1,225
2614387,"BEST of SEATTLE from HIDDEN GEM, A",1123549,Sandy,Other neighborhoods,Fremont,47.65538,-122.34321,Private room,69,2,425,2019-03-06,7.06,2,90
2620429,2BR 2BA Downtown/Convention Center,30832,Siena,Downtown,First Hill,47.61192,-122.33033,Entire home/apt,195,3,261,2019-03-07,4.45,4,50
2628010,Huge 2 BR/2 Bath-Heart of Cap Hill ,106700,Zvi,Capitol Hill,Broadway,47.62305,-122.32047,Entire home/apt,209,2,29,2015-04-27,0.50,1,0
2630912,Seattle Rock n' Roll TWO bedrooms in Townhouse,197690,Trishann,Other neighborhoods,Broadview,47.71455,-122.35639,Private room,155,4,5,2018-07-24,0.12,3,259
2638086,Desirable Basement Flat,13364937,Kelly,West Seattle,North Admiral,47.58424,-122.38689,Entire home/apt,120,2,38,2018-09-03,0.64,1,7
2642359,Extra large private Bed/Bath and parking spot!,13266307,David,Other neighborhoods,View Ridge,47.68509,-122.2671,Private room,44,1,233,2019-01-14,4.10,1,57
2670365,Seattle's hot Cap Hill - Pvt Room,13669439,Matthew,Capitol Hill,Stevens,47.63058,-122.3097,Private room,57,2,235,2019-02-17,5.08,3,219
2683263,Charming Suite with Easy Access to UW & Downtown,12972066,Sarah & Andrew,Other neighborhoods,Roosevelt,47.68678,-122.30927,Entire home/apt,105,2,60,2018-09-09,2.38,1,117
2686374,Bunkhouse 2nd floor flat & Airstream with parking,2231298,Chris,Ballard,Adams,47.67125,-122.38264,Entire home/apt,149,1,507,2019-03-04,8.48,3,341
2687485,Cozy Private Double in Ballard,8539977,Rana,Ballard,Whittier Heights,47.6764,-122.3703,Private room,66,1,18,2017-07-14,0.57,1,0
2687487,Cozy and Private Townhouse Bedroom,13756308,Alyssa,Beacon Hill,North Beacon Hill,47.58826,-122.31694,Private room,45,1,126,2018-09-13,4.33,2,0
2692126,Clean & Cute by Seattle Center! (Walk to Amazon),106972,Kelly,Queen Anne,East Queen Anne,47.63111,-122.34396,Entire home/apt,95,3,168,2018-12-02,3.01,3,156
2693672,Space Needle Condo,13786062,Lucy,Downtown,Belltown,47.61689,-122.3466,Entire home/apt,89,2,72,2019-02-26,1.22,2,102
2693700,Fremont Urban Oasis,13786376,Manuela,Other neighborhoods,Fremont,47.65547,-122.36142,Entire home/apt,95,2,325,2019-02-26,5.60,1,318
2710274,"Cozy charming 1905 cottage, S room",10392662,Sheryl,Other neighborhoods,Wallingford,47.65809,-122.33172,Private room,55,1,185,2019-02-18,3.09,2,0
2715623,Walk to the Space Needle from a 1909 Craftsman-style Cottage,8242272,Debera,Queen Anne,West Queen Anne,47.632,-122.37173,Entire home/apt,123,1,29,2018-10-30,0.50,1,280
2720963,Beautiful Home near Downtown,3676438,Dan,Magnolia,Southeast Magnolia,47.64162,-122.38972,Entire home/apt,950,3,11,2018-08-31,0.24,1,365
2721526,Beautiful Room in Queen Anne,106972,Kelly,Queen Anne,Lower Queen Anne,47.62797,-122.34641,Private room,99,3,12,2017-01-25,0.21,3,76
2721575,Cozy Columbia City apartment,6985440,Debbie,Rainier Valley,Columbia City,47.56102,-122.27945,Entire home/apt,86,2,238,2019-02-24,4.05,1,324
2723368,"Quiet and Green, Phinney Getaway",880937,Connie,Other neighborhoods,Phinney Ridge,47.671,-122.35972,Private room,55,1,132,2019-02-24,2.23,1,308
2727808,Fremont Cozy Cottage,13959773,Rose Michelle,Other neighborhoods,Fremont,47.65898,-122.35228,Entire home/apt,95,3,177,2019-02-27,3.00,1,318
2727984,Classic Seattle in Madrona,13960065,Alan,Central Area,Harrison/Denny-Blaine,47.6191,-122.28775,Private room,125,2,19,2018-08-25,0.44,3,88
2731253,The Pad,601600,Hal,Other neighborhoods,Fremont,47.65324,-122.35074,Entire home/apt,179,3,192,2019-02-23,3.23,2,352
2736961,Garden Studio in Columbia City,1183679,Meredith,Seward Park,Seward Park,47.55098,-122.27041,Entire home/apt,95,1,114,2019-02-28,1.91,1,60
2739573,A Room To Yourself,14017820,Michael,Northgate,Haller Lake,47.71732,-122.33503,Private room,100,1,0,,,1,0
2755730,Your own 3 Bedroom home in Fremont,3752499,Donna,Other neighborhoods,Fremont,47.64927,-122.34782,Entire home/apt,220,2,222,2019-01-23,3.79,2,249
2760312,"Roost in a Cozy, Luminous Apartment in Artsy Fremont",14107195,Jean-Sébastien,Other neighborhoods,Fremont,47.65582,-122.35258,Entire home/apt,150,2,241,2018-11-04,4.11,2,142
2762241,High End Phinney Apartment,14127360,Anne & Kelly,Other neighborhoods,Phinney Ridge,47.67261,-122.35994,Entire home/apt,115,3,49,2018-05-28,0.86,1,129
2769088,Rooftop Olympic View 4m Sunny Loft,5067360,Wendy,Ballard,West Woodland,47.66899,-122.36286,Entire home/apt,80,2,15,2016-06-19,0.26,2,0
2800448,Centrally located private room,8614915,Yana,Central Area,Mann,47.60327,-122.30216,Private room,89,2,65,2018-06-26,1.46,1,0
2804399,Master Bedroom Suite (2 rooms),14345711,Meg,Other neighborhoods,Roosevelt,47.68627,-122.30965,Private room,100,2,61,2018-10-08,1.04,1,360
2809796,Garden Cottage near beach/downtown,14372052,Kathleen,Delridge,North Delridge,47.56416,-122.36671,Entire home/apt,69,1,190,2019-02-09,3.25,1,281
2818420,"Seattle Home Near Downtown, UW",14417667,Saleem,Other neighborhoods,Wallingford,47.65991,-122.33769,Entire home/apt,129,2,11,2018-10-15,0.20,1,274
2830174,"Fun, Cozy Seattle Launchpad",3381463,Katrina,Central Area,Atlantic,47.59322,-122.30889,Private room,70,1,29,2016-05-29,0.49,1,83
2847177,Fast internet short walk to UW (209,3074414,Melissa,University District,University District,47.6611,-122.31346,Entire home/apt,89,1,17,2019-01-23,0.29,55,270
2868006,Green Lake Escape,14660515,Eric,Other neighborhoods,Phinney Ridge,47.68308,-122.34901,Private room,70,1,12,2017-10-04,0.20,1,0
2875975,Spacious 1920s Capitol Hill duplex,2085350,Jordanna,Capitol Hill,Broadway,47.61954,-122.31329,Entire home/apt,200,1,3,2016-07-16,0.07,1,0
2882641,Quiet yet urban Capitol Hill house,13240442,Adam,Capitol Hill,Stevens,47.62298,-122.30177,Entire home/apt,175,4,55,2019-01-05,0.93,3,307
2897897,Cozy Greenlake Rambler,8873662,Amy,Northgate,North College Park,47.69826,-122.34223,Entire home/apt,250,3,33,2018-08-19,0.57,1,113
2905375,"City View Condo-Belltown, Seattle-Open 3/12-14",74305,Seattle Oasis,Downtown,Belltown,47.6136,-122.34741,Entire home/apt,87,2,43,2019-02-18,0.74,43,118
2919571,"Amazing Modern Loft, Great View",2328599,Daniel,Other neighborhoods,Industrial District,47.57784,-122.32147,Entire home/apt,320,3,2,2015-06-20,0.04,1,0
2923529,"Fremont Sunrise View; Open, Bright & Free Parking",14926558,Sarah And Katie,Queen Anne,North Queen Anne,47.64653,-122.35433,Entire home/apt,85,1,218,2019-02-23,3.72,1,353
2931922,"2 Baths W/D,View walk UW (302)",3074414,Melissa,University District,University District,47.66415,-122.30397,Entire home/apt,135,1,16,2018-09-02,0.29,55,191
2933877,"Comfy Studio, Downtown, Affordable",14980831,Rebecca,Downtown,First Hill,47.61263,-122.32944,Entire home/apt,115,30,39,2019-03-03,0.69,9,279
2935486,2-bdrm Downtown Seattle on waterfront,14015217,Elsie (L.C.),Downtown,Belltown,47.61559,-122.34882,Entire home/apt,300,2,275,2019-02-24,4.71,1,216
2943860,Room with a View - IBD Penthouse,14980831,Rebecca,Downtown,First Hill,47.61172,-122.33043,Entire home/apt,195,3,63,2018-11-18,1.08,9,332
2948548,Center UW Fast Internet Comfy 109,3074414,Melissa,University District,University District,47.662,-122.31551,Entire home/apt,87,1,25,2018-11-05,0.43,55,122
2950213,Entire artist's  apt in hip hood,15060417,Ginny,Ballard,Adams,47.66677,-122.38124,Entire home/apt,224,3,105,2018-09-27,1.82,1,262
2955782,Downtown Seattle Pike Place Market,15082394,Manorshare,Downtown,Central Business District,47.60933,-122.33547,Entire home/apt,135,2,225,2019-01-19,3.85,16,83
2958318,MODERN 2 BD/2.25 BTH TOWN HOME,12729402,Shadhi,Magnolia,Southeast Magnolia,47.64325,-122.38477,Entire home/apt,250,2,0,,,1,0
2970666,"Spacious, MODERN,  LOCATION",1121532,Allie,Capitol Hill,Broadway,47.6232,-122.32525,Entire home/apt,109,1,139,2019-02-02,2.39,7,302
2975717,MOTOR YACHT (end slip with view!),15178427,Kirk,Queen Anne,North Queen Anne,47.64701,-122.34992,Entire home/apt,450,2,96,2018-10-04,1.65,1,362
2976798,Cozy City Bedroom and Den,2066223,Patricia,Other neighborhoods,Wallingford,47.65669,-122.32657,Private room,65,2,125,2019-02-27,2.48,1,302
2980762,Private room and bath,15204387,Kim,Rainier Valley,Columbia City,47.54724,-122.27312,Private room,56,3,42,2018-04-16,0.74,1,83
2986056,Lake Union Hacker House - 2FL 4P 1L,1243056,Andy,Other neighborhoods,Wallingford,47.65099,-122.33235,Shared room,38,4,6,2017-09-30,0.11,57,364
2989758,Sunny Craftsman home in Fremont,1730412,Desdemona,Other neighborhoods,Fremont,47.66125,-122.35104,Entire home/apt,130,2,172,2019-01-02,2.96,2,68
2994309,Contemporary 2 Bedroom Apartment,7319622,Darren & Stephanie,Other neighborhoods,Wallingford,47.66582,-122.32325,Entire home/apt,137,3,187,2019-02-10,3.20,1,243
2995996,The Blue House on Thomas Corner in Madison Valley,2781551,Ron,Central Area,Mann,47.62014,-122.29636,Entire home/apt,225,3,51,2018-04-25,0.90,3,207
2998728,Elegant top of Queen Anne home,12171359,Diane,Queen Anne,North Queen Anne,47.6401,-122.36436,Entire home/apt,300,3,84,2018-11-26,2.46,2,172
3017298,Private Room near Carkeek Park,10014839,Timothy,Other neighborhoods,Greenwood,47.70338,-122.36067,Private room,29,3,3,2018-05-16,0.22,2,283
3021560,Location! Cap Hill - 1 BR + Bath,15310909,Purva,Capitol Hill,Broadway,47.62592,-122.32496,Private room,95,4,24,2016-10-30,0.73,1,365
3022308,"Walk to UW, U Village,  Serene A",3074414,Melissa,University District,University District,47.66548,-122.30356,Entire home/apt,90,1,3,2015-06-07,0.05,55,154
3022564,Contemporary Studio in Columbia City,12086787,Marcus,Rainier Valley,Columbia City,47.55908,-122.28347,Entire home/apt,89,1,365,2019-02-24,6.31,1,266
3033190,"Clean, private room on Queen Anne.",428731,Callie,Queen Anne,West Queen Anne,47.6377,-122.36297,Private room,70,2,90,2019-02-02,1.93,1,114
3038772,Secret Garden Oasis Beckons.  Great Amenities.,15473800,Lisa,Ballard,Adams,47.67011,-122.39387,Private room,60,2,285,2019-03-10,4.90,1,332
3040278,"Amazing View, Amazing Location",14860162,Jenn,Queen Anne,Lower Queen Anne,47.62106,-122.35738,Entire home/apt,217,2,280,2019-02-22,4.80,1,152
3041619,House in the trees w/amazing views,504978,Sven,Capitol Hill,Stevens,47.63879,-122.31334,Entire home/apt,395,4,83,2018-09-09,1.82,1,62
3050140,Cozy Private Greenlake Apartment,11236752,Susan,Other neighborhoods,Wallingford,47.67066,-122.33596,Entire home/apt,79,3,82,2019-01-14,1.40,1,104
3052151,Priv.RM Olympic View 4m Sunny Loft,5067360,Wendy,Ballard,West Woodland,47.66689,-122.36466,Private room,50,2,43,2018-10-11,0.74,2,13
3053237,Ballard 1903 Modern Cottage,11580391,Shawn,Ballard,West Woodland,47.66455,-122.36821,Entire home/apt,135,2,257,2019-01-14,4.39,2,69
3053269,Ballard Bunkhouse no cleaning fee 2 apts & Trailer,2231298,Chris,Ballard,Adams,47.67203,-122.38129,Entire home/apt,495,1,46,2019-02-24,1.22,3,333
3061918,Cape Cod Cottage - Quiet & Convenient,15566972,Scott,West Seattle,North Admiral,47.5719,-122.37893,Private room,75,2,38,2018-03-31,0.65,1,267
3085726,Center UW Tower Hotel Deca 206,3074414,Melissa,University District,University District,47.6625,-122.31342,Entire home/apt,92,1,7,2017-08-19,0.13,55,138
3120652,2 Bedroom Columbia City Home with Backyard,9582031,Carolyn,Rainier Valley,Columbia City,47.56318,-122.28492,Entire home/apt,178,2,106,2019-02-20,1.86,1,50
3121829,Kid friendly townhouse near it all,4152568,Barrie,Ballard,Adams,47.67192,-122.38066,Entire home/apt,100,2,28,2018-12-31,0.50,1,3
3123632,Capitol Hill Condo Walk Everywhere!,15865967,Glen,Central Area,Minor,47.61361,-122.31243,Entire home/apt,200,6,11,2016-09-25,0.19,1,83
3124961,An Architect's Gem in West Seattle,5014920,Jeff,West Seattle,North Admiral,47.57477,-122.38185,Entire home/apt,225,2,1,2014-05-31,0.02,1,161
3139847,Midrise PIKE PLACE condo - HUGE w/ Hotel amenities,15942582,Jenny,Downtown,Belltown,47.61366,-122.34778,Entire home/apt,99,2,94,2019-03-05,1.62,3,100
3143227,Spring Street Center Room 1,8932486,Paul,Central Area,Minor,47.61108,-122.31363,Private room,52,1,277,2019-02-24,4.78,4,299
3155785,Artists' Retro Duplex in Ballard,9484588,Kim,Ballard,West Woodland,47.67237,-122.36284,Private room,61,2,5,2016-08-13,0.11,1,0
3157738,Charming Craftsman in Ballard,9365736,Erin,Ballard,Loyal Heights,47.67736,-122.39064,Entire home/apt,245,4,11,2017-10-30,0.19,1,0
3158243,"Spacious,modernU Village W/D (304)",3074414,Melissa,University District,University District,47.66437,-122.30323,Entire home/apt,95,1,42,2018-07-06,0.73,55,353
3173186,Downtown Seattle Market View Condo,9187497,Ellen,Downtown,Pike-Market,47.60971,-122.3397,Entire home/apt,225,6,54,2017-08-26,0.93,1,69
3206305,West Seattle Greenbelt Garden Oasis,6549712,Dana,Delridge,Riverview,47.55103,-122.36058,Entire home/apt,90,2,157,2019-02-21,2.72,1,359
3209633,Private suite in Phinney Ridge home,168580,Glyn,Other neighborhoods,Phinney Ridge,47.67435,-122.35528,Entire home/apt,75,2,154,2019-03-03,2.66,1,349
3231382,180 Views of Seattle on Lake Union,712670,Tina,Cascade,Eastlake,47.64007,-122.32909,Entire home/apt,350,2,1,2016-08-17,0.03,1,0
3238295,"Brand New, Bright, Modern Apartment",8604548,Samim,Other neighborhoods,Phinney Ridge,47.67889,-122.35603,Entire home/apt,109,2,57,2018-12-26,1.00,1,20
3242605,Private zen den with sauna!,2733106,Jessica,West Seattle,Seaview,47.5542,-122.39059,Private room,60,1,191,2018-05-24,3.31,1,344
3245876,Park Life in Lower Queen Anne,9465817,Libby,Queen Anne,West Queen Anne,47.6262,-122.3666,Private room,45,1,269,2019-02-10,4.70,1,99
3246706,"""Green"" House Cabin On the Light Rail",9077850,Lynette,Rainier Valley,Columbia City,47.56396,-122.29686,Private room,45,28,41,2018-09-30,0.71,1,49
3250577,Another daylight basement room,16441896,Pavel,Other neighborhoods,Phinney Ridge,47.6782,-122.36599,Private room,71,1,28,2018-08-20,0.63,2,365
3254956,"1 Bedroom, 800 SqFt Apt, (Website hidden by Airbnb)",6680836,Dimple,Other neighborhoods,Wallingford,47.65431,-122.33023,Entire home/apt,79,1,46,2019-02-05,0.81,3,261
3258213,"Huge Bedroom, Private Bath, W/D in Room, Breakfast",16477349,Donna,Rainier Valley,Brighton,47.54415,-122.27035,Private room,63,2,61,2016-09-16,1.08,2,0
3258585,North Beacon Hill house,11962516,Andrew,Beacon Hill,North Beacon Hill,47.59044,-122.30871,Private room,80,3,123,2017-09-24,2.13,1,0
3263071,New carpet Walk to UW. Quiet Top 50,3074414,Melissa,University District,University District,47.65785,-122.31725,Entire home/apt,88,1,30,2019-01-01,0.52,55,365
3263722,4 Bed 3 Bath 2 Parking Greenwood Home in Seattle,2034501,Vivian,Other neighborhoods,Broadview,47.71339,-122.35628,Entire home/apt,135,4,14,2018-10-20,0.25,2,240
3269390,Stand alone Guest Cottage,12171359,Diane,Queen Anne,West Queen Anne,47.63256,-122.36722,Entire home/apt,130,3,225,2019-01-24,3.92,2,294
3271103,Clothing Free-Clean-Cozy-Convenient,1851658,Lance,Capitol Hill,Stevens,47.62292,-122.31228,Shared room,35,2,11,2018-12-09,0.20,1,85
3273014,Center UW Clean & bright 202,3074414,Melissa,University District,University District,47.66077,-122.31289,Entire home/apt,87,1,11,2017-09-25,0.19,55,235
3273240,Fabulous Downtown Seattle Pioneer Square Loft,13697241,Bonnie,Downtown,Pioneer Square,47.60057,-122.33431,Entire home/apt,142,2,112,2019-02-17,1.96,1,172
3282760,Cozy room convenient location,11948115,Kim,Other neighborhoods,Greenwood,47.68806,-122.35202,Private room,42,7,1,2016-07-12,0.03,1,0
3294804,Private Apt w/Hot Tub,3267988,Rebecca,Other neighborhoods,Wallingford,47.65089,-122.33353,Entire home/apt,149,2,24,2016-10-04,0.42,2,0
3303376,Classy exposed brick loft kitchenette/mem foam bed,30559,Angielena,Other neighborhoods,Georgetown,47.55004,-122.3178,Private room,68,2,68,2019-01-28,1.19,8,320
3308979,Modern House-Amazing water view,16708587,Jill,Queen Anne,West Queen Anne,47.62972,-122.36948,Entire home/apt,900,4,50,2018-08-06,0.89,2,109
3312406,Seattle Urban-Chic Studio Cottage ,16727906,Tory,Other neighborhoods,Fremont,47.66006,-122.35768,Entire home/apt,119,3,242,2018-11-11,4.25,1,0
3324375,Convenience and comfort,8335093,James,Central Area,Atlantic,47.59256,-122.30841,Private room,70,2,1,2017-09-26,0.06,1,0
3329962,"Super comfortable, Short Walk to UW (44)",3074414,Melissa,University District,University District,47.65963,-122.31742,Entire home/apt,90,1,39,2018-10-04,0.69,55,90
3333971,Historic Studio Pioneer Square 301,6372203,Darcy,Downtown,Pioneer Square,47.60154,-122.33325,Entire home/apt,160,1,374,2019-02-21,6.50,7,293
3334052,Convenient E Capitol Hill Studio!,937951,Ana,Central Area,Mann,47.62046,-122.29623,Entire home/apt,55,3,183,2019-02-28,3.31,1,90
3340727,C&L Garden Cottage - West Seattle,16862541,Cate,Delridge,Roxhill,47.53706,-122.37237,Entire home/apt,85,2,127,2019-02-07,2.23,1,237
3345341,100% Walk Score 1-BR Downtown,3906464,Amy,Downtown,Belltown,47.61538,-122.33526,Entire home/apt,999,1,54,2015-06-28,0.94,1,0
3372535,Great Value-The  Serene Room!!,73359,Mary,Seward Park,Seward Park,47.54722,-122.27262,Private room,40,4,76,2018-12-14,1.34,2,324
3379116,Enjoy a Hidden Gem in the Heart of Seattle,14138534,Jill,Capitol Hill,Portage Bay,47.64862,-122.32098,Entire home/apt,300,2,136,2019-02-25,2.49,1,309
3380159,Pike's Place. 100 Walkscore,8534462,Corp Condos & Apts,Downtown,Pike-Market,47.60969,-122.342,Entire home/apt,159,2,99,2019-01-19,1.73,423,77
3382533,Modern Drama Above Magnolia,5177328,Andrea,Magnolia,Southeast Magnolia,47.64121,-122.38687,Entire home/apt,125,2,138,2019-02-17,2.45,6,67
3385421,Triple Venti View & Suite Lux,16255476,Ken,Downtown,Pike-Market,47.61217,-122.34339,Entire home/apt,557,28,32,2017-11-27,0.57,3,222
3386862,Convenient 1Br in Capitol Hill,17088441,Claire,Capitol Hill,Broadway,47.62788,-122.32007,Entire home/apt,152,2,77,2015-09-28,1.37,1,0
3394936,"Explore Downtown Seattle, 1BD",14980831,Rebecca,Downtown,First Hill,47.61144,-122.32877,Entire home/apt,134,30,41,2018-10-06,0.74,9,61
3401644,Quiet apartment Queen Anne,106721,Paula,Queen Anne,East Queen Anne,47.63507,-122.35459,Entire home/apt,100,2,9,2016-07-24,0.16,1,0
3402376,West Seattle Mid-Century Modern,3903203,Chad,West Seattle,Genesee,47.56272,-122.39524,Entire home/apt,300,4,5,2016-06-28,0.09,1,0
3403638,Lake Union Hacker House - 1FL 4p 2U,1243056,Andy,Other neighborhoods,Wallingford,47.65094,-122.33259,Shared room,45,4,10,2016-09-05,0.18,57,364
3403858,Cozy 2BD West Seattle Craftsman,16791036,Lauren,West Seattle,North Admiral,47.57332,-122.39551,Entire home/apt,200,5,8,2015-07-14,0.14,1,0
3404557,Lake Union Hacker House - 1FL 4p 2L,1243056,Andy,Other neighborhoods,Wallingford,47.65091,-122.33096,Shared room,38,4,9,2016-09-09,0.16,57,364
3405896,Luxury West Seattle Studio,10219841,Conni & Stew,Delridge,High Point,47.54988,-122.37508,Entire home/apt,99,3,3,2019-02-18,2.50,1,95
3411643,WaterVu Dwntwn 1bd - Pike Place Mkt,6781660,Dave,Downtown,Belltown,47.61315,-122.34023,Entire home/apt,225,2,6,2018-07-09,0.11,1,180
3412630,Pike/Pine Urban Oasis Unit B,17206245,Scott,Capitol Hill,Broadway,47.61808,-122.31886,Entire home/apt,195,3,117,2019-02-18,2.07,3,349
3416217,Sweet retreat in central Seattle!,15377123,Selma,Central Area,Minor,47.6125,-122.30966,Entire home/apt,170,3,35,2016-06-14,0.61,1,365
3416590,Capitol Hill top floor hideaway.,12796487,Shannon,Capitol Hill,Stevens,47.62109,-122.30706,Private room,115,2,25,2019-02-03,0.44,5,145
3418230,"Capitol Hill Oasis, Upper",1445691,Kyle,Capitol Hill,Broadway,47.63588,-122.32186,Private room,180,5,14,2018-09-03,0.25,2,0
3418349,Everything you need in Lower Q. A.!,17234030,Zac,Queen Anne,East Queen Anne,47.62803,-122.34548,Entire home/apt,109,2,403,2018-03-06,7.10,1,0
3424114,Lake Union Hacker House - 3FL 4p 1U,1243056,Andy,Other neighborhoods,Wallingford,47.65021,-122.3311,Shared room,45,4,5,2016-06-05,0.09,57,363
3424242,Lake Union Hacker House - 3FL 4p 2U,1243056,Andy,Other neighborhoods,Wallingford,47.65097,-122.33088,Shared room,38,4,9,2016-05-11,0.16,57,363
3424991,Capitol Hill Excursion part duex,7354306,Andrew,Capitol Hill,Broadway,47.62343,-122.32275,Private room,44,30,137,2019-01-05,2.40,9,155
3426639,Capitol Hill Excursion Part four,7354306,Andrew,Capitol Hill,Broadway,47.62199,-122.32226,Private room,34,30,118,2019-01-16,2.07,9,179
3434459,"Elegant room near Link Rail, UW & Children's",17309989,Ourania,Other neighborhoods,Ravenna,47.66921,-122.29649,Private room,50,2,70,2019-01-22,1.59,2,354
3441450,Zen Escape - Pike Place Market,878926,Anish,Downtown,Central Business District,47.60846,-122.33809,Entire home/apt,195,6,12,2019-02-07,0.21,1,113
3441487,1 Bedroom Suite near Downtown Seattle & Swedish,17342935,David,Downtown,Yesler Terrace,47.60506,-122.32095,Entire home/apt,180,30,2,2015-08-05,0.05,2,365
3449059,Historic Apartment 303,6372203,Darcy,Downtown,Pioneer Square,47.60235,-122.33292,Entire home/apt,139,1,342,2019-02-18,6.03,7,315
3456599,Wallingford 1 BR apt full kitchen-bus/bike dwntwn,3267988,Rebecca,Other neighborhoods,Wallingford,47.6506,-122.33404,Entire home/apt,99,3,106,2019-02-20,1.90,2,66
3463245,Private Studio Apt in Madrona,7730805,Stephanie,Central Area,Madrona,47.60801,-122.28907,Private room,88,2,47,2018-10-26,0.83,2,253
3468261,Modern Apartment Centrally Located!,17473989,Michael,Cascade,Westlake,47.62794,-122.34127,Entire home/apt,190,2,7,2015-09-28,0.12,1,0
3487824,Rarely Available Downtown Experience. View Apt.,66145,Gene,Downtown,International District,47.59863,-122.32734,Private room,59,1,324,2019-03-09,5.71,4,1
